country_yq,country,year_quarter,year_quarter_aux,reer_index,exports_all,exports_imports,ca_gdp,debt_reserves,portfolio_pib,real_gdp_yoy,cpi_index,fiscal_gdp,creditgdp,lending_deposit,msci_index,fed_funds,vix,id,bo,br,cl,co,mx,py,pe,uy
PE2009Q4,PE,2009-Q4,1/10/2009,-0.120724497,0.104912872,1.209931825,-0.005232095,0.285574763,-0.001883851,0.027123292,0.004111312,-0.066231627,0.292435362,11.70588235,0.131202888,0.0012,-0.099599246,7,0,0,0,0,0,0,1,0
PE2010Q1,PE,2010-Q1,1/1/2010,-0.141779789,0.058875806,1.157609227,-0.007304147,0.284433156,0.003182862,0.054566348,0.006741412,0.050067987,0.291219157,14.1,0.012882861,0.001333333,-0.135351828,7,0,0,0,0,0,0,1,0
PE2010Q2,PE,2010-Q2,1/4/2010,-0.149013795,0.023583561,1.162837619,-0.010105485,0.27976815,0.06754025,0.095672877,0.011386704,0.033630578,0.296961653,14.79230769,-0.005352527,0.001933333,0.269851265,7,0,0,0,0,0,0,1,0
PE2010Q3,PE,2010-Q3,1/7/2010,-0.14439977,0.074419337,1.104354226,-0.018020628,0.293744188,0.037420206,0.097819971,0.021422436,0.005741947,0.295337306,11.38125,0.028179169,0.001866667,-0.083238314,7,0,0,0,0,0,0,1,0
PE2010Q4,PE,2010-Q4,1/10/2010,-0.110324393,0.087766573,1.145568709,-0.024107761,0.341915991,0.059709593,0.087942378,0.021058274,-0.038811168,0.304244949,10.4,0.116662028,0.001866667,-0.228741017,7,0,0,0,0,0,0,1,0
PE2011Q1,PE,2011-Q1,1/1/2011,-0.106933744,0.0497541,1.143870318,-0.025255927,0.343567199,0.002609753,0.086687605,0.023259525,0.080728758,0.304052744,9.32,0.011357743,0.001566667,-0.037100908,7,0,0,0,0,0,0,1,0
PE2011Q2,PE,2011-Q2,1/4/2011,-0.082845704,0.122202887,1.144439142,-0.028898221,0.369670102,-0.000114147,0.054586952,0.030565182,0.067632882,0.312731213,8.056521739,0.025593823,0.000933333,-0.062765472,7,0,0,0,0,0,0,1,0
PE2011Q3,PE,2011-Q3,1/7/2011,-0.101331076,0.018315508,1.197713597,-0.020673476,0.337922399,0.009508381,0.058674969,0.034125774,0.028961466,0.313095053,7.456,-0.1118193,0.000833333,0.559270142,7,0,0,0,0,0,0,1,0
PE2011Q4,PE,2011-Q4,1/10/2011,-0.135728929,-0.037564104,1.135417353,-0.017711461,0.288436057,0.012073378,0.060485161,0.04433673,-0.038124352,0.318666473,7.564,-0.1057626,0.000733333,-0.021284239,7,0,0,0,0,0,0,1,0
PE2012Q1,PE,2012-Q1,1/1/2012,-0.133385214,0.085087725,1.180112557,-0.014177951,0.290878538,0.061097747,0.059713473,0.041239692,0.09186286,0.318984012,7.572,0.097061938,0.001033333,-0.497536352,7,0,0,0,0,0,0,1,0
PE2012Q2,PE,2012-Q2,1/4/2012,-0.14916911,-0.088289221,1.055612436,-0.015445181,0.328361314,0.011614655,0.056616371,0.039925213,0.081304599,0.327299688,7.756,-0.063658214,0.001533333,0.095873273,7,0,0,0,0,0,0,1,0
PE2012Q3,PE,2012-Q3,1/7/2012,-0.165080613,0.026274616,1.022353425,-0.025919141,0.297770763,0.026290256,0.068409867,0.034555716,0.025125029,0.331065392,7.756,-0.001918904,0.001433333,-0.21295597,7,0,0,0,0,0,0,1,0
PE2012Q4,PE,2012-Q4,1/10/2012,-0.159359557,0.009748082,1.055015956,-0.02848827,0.31147166,0.006395758,0.053548581,0.028097101,-0.050753277,0.331792818,8.0125,0.049088791,0.0016,0.034011145,7,0,0,0,0,0,0,1,0
PE2013Q1,PE,2013-Q1,1/1/2013,-0.161865186,-0.049299187,0.965273602,-0.038367858,0.317186431,0.0472643,0.04727179,0.026033566,0.079288243,0.332543675,8.369565217,0.047757513,0.001433333,-0.213883882,7,0,0,0,0,0,0,1,0
PE2013Q2,PE,2013-Q2,1/4/2013,-0.136085134,-0.016017904,0.96673312,-0.042966733,0.294143706,0.074967919,0.06233242,0.02484073,0.050284225,0.347212697,8.239130435,-0.053428101,0.001166667,0.092438479,7,0,0,0,0,0,0,1,0
PE2013Q3,PE,2013-Q3,1/7/2013,-0.099030335,0.001804414,0.954814258,-0.046895183,0.315682907,0.009948812,0.052965895,0.030714373,0.013124525,0.354890129,7.852173913,-0.048169691,0.000833333,-0.038288094,7,0,0,0,0,0,0,1,0
PE2013Q4,PE,2013-Q4,1/10/2013,-0.086623172,-0.023926021,0.981863428,-0.04745855,0.33435512,-0.008465441,0.069732822,0.029071728,-0.052510464,0.364369911,7.086956522,0.055016306,0.000866667,-0.003288035,7,0,0,0,0,0,0,1,0
PE2014Q1,PE,2014-Q1,1/1/2014,-0.08910646,-0.004448032,0.940138396,-0.047082479,0.346909101,0.007393358,0.049471544,0.033475183,0.076380344,0.367459116,6.869565217,-0.054053764,0.000733333,0.041024735,7,0,0,0,0,0,0,1,0
PE2014Q2,PE,2014-Q2,1/4/2014,-0.09158447,-0.035057394,0.918064894,-0.049146774,0.357003403,0.013086151,0.019608645,0.034494797,0.036862678,0.376020536,6.839130435,0.067642813,0.000933333,-0.151965184,7,0,0,0,0,0,0,1,0
PE2014Q3,PE,2014-Q3,1/7/2014,-0.095861925,-0.010154969,0.924682763,-0.043388011,0.402270559,0.013672279,0.018720829,0.028736605,-0.004343058,0.381686108,6.882608696,0.040626919,0.0009,0.02591315,7,0,0,0,0,0,0,1,0
PE2014Q4,PE,2014-Q4,1/10/2014,-0.096599813,-0.045329175,0.919483922,-0.044002234,0.381990417,0.038095624,0.010770707,0.031086371,-0.065988519,0.391481263,6.786956522,-0.08325665,0.001,0.206577276,7,0,0,0,0,0,0,1,0
PE2015Q1,PE,2015-Q1,1/1/2015,-0.098131949,-0.042313818,0.878057371,-0.046271645,0.393306977,0.019816421,0.019386561,0.029130371,0.067770155,0.398071922,7.309090909,-0.013043232,0.0011,0.030177176,7,0,0,0,0,0,0,1,0
PE2015Q2,PE,2015-Q2,1/4/2015,-0.091805545,-0.012535166,0.88839823,-0.04285463,0.44749789,-0.019961727,0.031818399,0.032589326,0.013875336,0.404851551,7.313636364,0.047440356,0.001233333,-0.186954352,7,0,0,0,0,0,0,1,0
PE2015Q3,PE,2015-Q3,1/7/2015,-0.106271332,-0.034331715,0.882420379,-0.047178105,0.464059567,0.042148229,0.031655697,0.037637108,-0.018197913,0.415040803,7.030434783,-0.166677436,0.001366667,0.34016269,7,0,0,0,0,0,0,1,0
PE2015Q4,PE,2015-Q4,1/10/2015,-0.093711932,0.03796925,0.912273092,-0.047663971,0.425464441,0.022116139,0.04673955,0.039981777,-0.087619158,0.419977494,6.725,-0.037677352,0.0016,-0.125316378,7,0,0,0,0,0,0,1,0
PE2016Q1,PE,2016-Q1,1/1/2016,-0.084950013,-0.027886074,0.919384201,-0.044507338,0.443554687,0.031224363,0.045875927,0.043619237,0.033008836,0.414708632,6.207692308,-0.089947916,0.0036,0.184583778,7,0,0,0,0,0,0,1,0
PE2016Q2,PE,2016-Q2,1/4/2016,-0.102257762,0.043752453,0.99016132,-0.04196351,0.444600669,-0.003873995,0.038776121,0.035321879,0.004298226,0.411592567,5.966666667,0.078275404,0.003733333,-0.267626036,7,0,0,0,0,0,0,1,0
PE2016Q3,PE,2016-Q3,1/7/2016,-0.101598813,0.07494518,1.024846293,-0.03504249,0.370950039,0.021860604,0.047614935,0.029659264,-0.026662088,0.412236253,6.137037037,0.080728121,0.003966667,-0.169344702,7,0,0,0,0,0,0,1,0
PE2016Q4,PE,2016-Q4,1/10/2016,-0.109107657,0.061204599,1.057948027,-0.026723851,0.36644854,0.019895437,0.030637743,0.032741945,-0.054165689,0.410213936,6.325925926,-0.011717833,0.0045,0.063246248,7,0,0,0,0,0,0,1,0
PE2017Q1,PE,2017-Q1,1/1/2017,-0.142711239,0.06267811,1.093172545,-0.01982816,0.329954368,0.002006329,0.022596582,0.033838116,0.031019099,0.401153098,6.365313653,0.054924562,0.007,-0.18712911,7,0,0,0,0,0,0,1,0
PE2017Q2,PE,2017-Q2,1/4/2017,-0.137986693,0.017197023,1.123502699,-0.011672739,0.345246336,0.005398755,0.025893296,0.031058067,-0.008431805,0.400020693,6.201465201,0.069409788,0.0095,-0.022977307,7,0,0,0,0,0,0,1,0
PE2017Q3,PE,2017-Q3,1/7/2017,-0.123599053,0.051243244,1.140798743,-0.0075832,0.37416813,0.016318137,0.027365089,0.029457094,-0.026886967,0.402267315,6.373584906,0.072793177,0.011533333,-0.043104555,7,0,0,0,0,0,0,1,0
PE2017Q4,PE,2017-Q4,1/10/2017,-0.113566411,0.033417446,1.095267358,-0.012200078,0.367883734,0.000203699,0.023070619,0.016330878,-0.061248782,0.406593523,6.363636364,0.051645593,0.012033333,-0.059903334,7,0,0,0,0,0,0,1,0
PE2018Q1,PE,2018-Q1,1/1/2018,-0.098169192,0.017933038,1.08732194,-0.013144488,0.383401738,0.00579446,0.031213952,0.009260537,0.035338707,0.405556146,6.625531915,0.068418699,0.014466667,0.520952347,7,0,0,0,0,0,0,1,0
PE2018Q2,PE,2018-Q2,1/4/2018,-0.103587391,0.02123201,1.109647719,-0.015361129,0.37265167,0.001577439,0.055563973,0.009407358,0.020158731,0.408127023,6.313901345,-0.056327826,0.017366667,-0.12356567,7,0,0,0,0,0,0,1,0
PE2018Q3,PE,2018-Q3,1/7/2018,-0.123422494,-0.053902911,1.071528175,-0.019261013,0.361965689,-0.000465977,0.024932343,0.013161835,-0.020876957,0.413130956,6.251101322,-0.077347732,0.019233333,-0.17642598,7,0,0,0,0,0,0,1,0
PE2018Q4,PE,2018-Q4,1/10/2018,-0.113552239,0.008572539,1.076100364,-0.016858701,0.365872002,-0.014344161,0.046432454,0.020471976,-0.066053856,0.421787909,6.051282051,-0.07459934,0.0222,0.49319915,7,0,0,0,0,0,0,1,0
PY1994Q3,PY,1994-Q3,1/7/1994,-0.076854324,0.137195845,0.973915894,,0.531368591,,,0.194350133,,,2.10239521,0.121183467,0.044866667,-0.147988104,8,0,0,0,0,0,1,0,0
PY1994Q4,PY,1994-Q4,1/10/1994,-0.081544297,0.166802453,1.004787976,,0.581138848,,,0.171110237,,,2.201273885,-0.000264612,0.051666667,0.198779157,8,0,0,0,0,0,1,0,0
PY1995Q1,PY,1995-Q1,1/1/1995,-0.087996075,0.060562754,1.079463674,,0.658996109,,0.096081237,0.141742016,,,2.023952096,-0.216037007,0.0581,-0.241535429,8,0,0,0,0,0,1,0,0
PY1995Q2,PY,1995-Q2,1/4/1995,-0.109548377,-0.050947644,1.078818679,,0.725958124,,0.135599587,0.134377404,,,2.102424242,0.056950757,0.0602,0.016370458,8,0,0,0,0,0,1,0,0
PY1995Q3,PY,1995-Q3,1/7/1995,-0.088194399,-0.007825356,1.127930573,,0.713475815,,0.042733576,0.122782594,,,2.175163399,0.034269188,0.057966667,0.022900143,8,0,0,0,0,0,1,0,0
PY1995Q4,PY,1995-Q4,1/10/1995,-0.077998508,-0.134281977,1.085816111,,0.693558854,,0.012530443,0.105231093,,,2.66504065,-0.063703952,0.0572,0.033660573,8,0,0,0,0,0,1,0,0
PY1996Q1,PY,1996-Q1,1/1/1996,-0.07762473,0.023988203,1.093468327,,0.888616808,,0.0202278,0.103085202,,,2.270921986,0.079958873,0.053633333,0.177051423,8,0,0,0,0,0,1,0,0
PY1996Q2,PY,1996-Q2,1/4/1996,-0.07933163,0.092863463,1.085660857,,0.813397164,,-0.002656412,0.09831185,,,2.17414966,0.023005937,0.052433333,0.061089601,8,0,0,0,0,0,1,0,0
PY1996Q3,PY,1996-Q3,1/7/1996,-0.089073402,-0.079721314,1.018494049,,0.788121207,,0.016769124,0.090530184,,,2.113513514,-0.033931914,0.053066667,0.024750855,8,0,0,0,0,0,1,0,0
PY1996Q4,PY,1996-Q4,1/10/1996,-0.092017494,-0.016170848,1.000331219,,0.683321336,,0.028159198,0.082613678,,,2.208029197,-0.012780023,0.0528,0.02517811,8,0,0,0,0,0,1,0,0
PY1997Q1,PY,1997-Q1,1/1/1997,-0.079715902,-0.045283333,0.966645919,,0.744057858,,0.018618603,0.0756525,,,2.2712,0.082836862,0.052766667,0.146275844,8,0,0,0,0,0,1,0,0
PY1997Q2,PY,1997-Q2,1/4/1997,-0.075123716,0.038207978,1.043839014,,0.602700368,,0.047486782,0.074987706,,,2.376271186,0.01736781,0.055233333,0.000324741,8,0,0,0,0,0,1,0,0
PY1997Q3,PY,1997-Q3,1/7/1997,-0.084813156,-0.009365793,1.055392442,,0.604920077,,0.080932728,0.061566904,,,2.682242991,0.010918377,0.055333333,0.119194598,8,0,0,0,0,0,1,0,0
PY1997Q4,PY,1997-Q4,1/10/1997,-0.101871381,-0.041256127,1.0105088,,0.577974011,,0.022478662,0.056867521,,,2.45,-0.199590027,0.055066667,0.18818467,8,0,0,0,0,0,1,0,0
PY1998Q1,PY,1998-Q1,1/1/1998,-0.157522976,0.089961756,1.143521864,,0.794808623,,0.053345603,0.065742258,,,1.832679739,-0.073928094,0.0552,-0.239391668,8,0,0,0,0,0,1,0,0
PY1998Q2,PY,1998-Q2,1/4/1998,-0.176336473,-0.014526053,1.155465883,,0.864093427,,0.004115265,0.098161648,,,1.746153846,-0.02622208,0.055,0.009785475,8,0,0,0,0,0,1,0,0
PY1998Q3,PY,1998-Q3,1/7/1998,-0.162139881,-0.00711202,1.198353535,,0.90309409,,-0.04885632,0.126182632,,,1.619672131,-0.28536146,0.055333333,0.323240554,8,0,0,0,0,0,1,0,0
PY1998Q4,PY,1998-Q4,1/10/1998,-0.154657398,0.008657848,1.151406199,,0.722760392,,0.000855488,0.144477193,,,1.456074766,-0.035352645,0.0486,-0.007236841,8,0,0,0,0,0,1,0,0
PY1999Q1,PY,1999-Q1,1/1/1999,-0.083884097,-0.208847692,1.251328385,,0.992519799,,-0.063033621,0.107696244,,,1.323706897,0.070736885,0.047333333,-0.080494276,8,0,0,0,0,0,1,0,0
PY1999Q2,PY,1999-Q2,1/4/1999,-0.108331592,-0.048625911,1.190035184,,0.95913299,,-0.042481113,0.053352043,,,1.494907407,0.219452024,0.047466667,-0.110754821,8,0,0,0,0,0,1,0,0
PY1999Q3,PY,1999-Q3,1/7/1999,-0.150562065,-0.068680938,1.204309206,,0.628132016,,0.003182651,0.055906664,,,1.535294118,0.064433246,0.050933333,-0.045062804,8,0,0,0,0,0,1,0,0
PY1999Q4,PY,1999-Q4,1/10/1999,-0.133433396,0.085851777,1.291442906,,0.661520531,,0.042539515,0.046734831,,,1.479213483,0.052649486,0.053066667,-0.028812759,8,0,0,0,0,0,1,0,0
PY2000Q1,PY,2000-Q1,1/1/2000,-0.147447382,-0.005908141,1.304597638,,0.703480367,0,0.002110955,0.075473653,,,1.686956522,0.171463047,0.056766667,0.02148309,8,0,0,0,0,0,1,0,0
PY2000Q2,PY,2000-Q2,1/4/2000,-0.127850076,-0.013931531,1.241162666,,0.708230688,0,0.018403386,0.099737799,,,1.569871795,-0.128554071,0.062733333,0.073821427,8,0,0,0,0,0,1,0,0
PY2000Q3,PY,2000-Q3,1/7/2000,-0.117580718,0.038392564,1.19204319,,0.730936942,0,-0.074113258,0.080270999,,,1.651677852,-0.052532162,0.0652,-0.262533046,8,0,0,0,0,0,1,0,0
PY2000Q4,PY,2000-Q4,1/10/2000,-0.090207312,-0.014681929,1.194560834,-0.027882164,0.785236581,0.000216132,-0.033575301,0.088439435,,,1.685810811,-0.18733804,0.064733333,0.305440483,8,0,0,0,0,0,1,0,0
PY2001Q1,PY,2001-Q1,1/1/2001,-0.115194189,-0.020241718,1.253114533,-0.026271248,1.009261804,0,0.019444303,0.079114501,,,1.889473684,-0.003438823,0.055933333,-0.01121765,8,0,0,0,0,0,1,0,0
PY2001Q2,PY,2001-Q2,1/4/2001,-0.097489604,-0.08327483,1.25866967,-0.019920404,0.908894217,0,-0.024495555,0.068119338,,,1.849264706,-0.080714401,0.043266667,-0.072645531,8,0,0,0,0,0,1,0,0
PY2001Q3,PY,2001-Q3,1/7/2001,-0.155229114,-0.017733521,1.276358884,-0.014366962,0.868051612,0.000240574,0.01370391,0.065939385,,,1.761875,-0.102171598,0.034966667,0.059100641,8,0,0,0,0,0,1,0,0
PY2001Q4,PY,2001-Q4,1/10/2001,-0.212899737,-0.041654264,1.304079557,-0.003725764,0.688147361,0.000255271,-0.036319082,0.067763848,,,1.416666667,-0.023174106,0.021333333,0.095010229,8,0,0,0,0,0,1,0,0
PY2002Q1,PY,2002-Q1,1/1/2002,-0.217925116,0.015345491,1.33917484,0.010668368,0.857664736,0,0.017371689,0.068865846,,,1.476190476,0.157235191,0.017333333,-0.26742602,8,0,0,0,0,0,1,0,0
PY2002Q2,PY,2002-Q2,1/4/2002,-0.177896956,0.103963528,1.440554899,0.029992114,0.834670881,0,0.014974112,0.071730947,,,1.473684211,0.041410137,0.0175,0.013128825,8,0,0,0,0,0,1,0,0
PY2002Q3,PY,2002-Q3,1/7/2002,-0.22629645,-0.064551519,1.54396303,0.059780456,0.757693528,-5.86405E-05,-0.017273201,0.122146932,,,1.573913043,-0.151497379,0.0174,0.482613657,8,0,0,0,0,0,1,0,0
PY2002Q4,PY,2002-Q4,1/10/2002,-0.229048277,-0.032314285,1.608672883,0.08486309,0.766058712,0,-0.014436887,0.133704813,,,1.671232877,-0.041726647,0.014433333,-0.132168916,8,0,0,0,0,0,1,0,0
PY2003Q1,PY,2003-Q1,1/1/2003,-0.234627543,-0.039500744,1.389029313,0.07127962,0.738775169,0,-0.009558822,0.177965059,0.016976417,,1.626582278,8.93091E-05,0.0125,-0.023181398,8,0,0,0,0,0,1,0,0
PY2003Q2,PY,2003-Q2,1/4/2003,-0.20475792,0.137535582,1.40461379,0.061260514,0.676518605,-5.35904E-05,0.025406852,0.171649681,0.021588805,,1.72460733,0.066605057,0.012466667,-0.332444906,8,0,0,0,0,0,1,0,0
PY2003Q3,PY,2003-Q3,1/7/2003,-0.151909707,0.03532348,1.328741456,0.029782412,0.605028433,0.000197348,0.073631486,0.09320467,0.036915266,,1.72460733,0.169498619,0.010166667,-0.108357373,8,0,0,0,0,0,1,0,0
PY2003Q4,PY,2003-Q4,1/10/2003,-0.122750252,0.081232027,1.448809438,0.002200125,0.580064212,-0.000278883,0.081338153,0.093090423,0.033517443,,3.04025974,0.130431505,0.009966667,-0.103117429,8,0,0,0,0,0,1,0,0
PY2004Q1,PY,2004-Q1,1/1/2004,-0.129581681,0.046046312,1.389362278,0.015454616,0.538414655,-0.000176399,0.048574039,0.040059976,0.034902532,,4.193548387,0.125717101,0.010033333,-0.045137032,8,0,0,0,0,0,1,0,0
PY2004Q2,PY,2004-Q2,1/4/2004,-0.07325779,0.034616471,1.411290507,0.014155987,0.533900419,-3.99885E-05,0.066139056,0.033366486,0.058540794,,3.4421875,-0.057413643,0.0101,-0.026023135,8,0,0,0,0,0,1,0,0
PY2004Q3,PY,2004-Q3,1/7/2004,-0.08078482,0.034033328,1.315170117,0.009621765,0.455890538,0,0.02449298,0.068336919,0.055516527,,3.698148148,-0.015868714,0.014333333,-0.049768107,8,0,0,0,0,0,1,0,0
PY2004Q4,PY,2004-Q4,1/10/2004,-0.142910319,-0.010875639,1.245893303,-0.001016045,0.561621342,0,0.025314455,0.027729863,0.02409811,,3.572916667,0.133423959,0.0195,-0.123272119,8,0,0,0,0,0,1,0,0
PY2005Q1,PY,2005-Q1,1/1/2005,-0.175224946,0.10857729,1.357176363,0.002867007,0.556176764,0,0.023922579,0.036367644,0.043364013,,7.70952381,0.102091504,0.0247,-0.065398217,8,0,0,0,0,0,1,0,0
PY2005Q2,PY,2005-Q2,1/4/2005,-0.151691376,-0.023303146,1.277452179,-0.008792276,0.486161381,0,0.004203506,0.061902011,0.04167576,,2.753448276,-0.004870435,0.029433333,0.047369722,8,0,0,0,0,0,1,0,0
PY2005Q3,PY,2005-Q3,1/7/2005,-0.128421851,0.007850171,1.201707968,-0.016334007,0.493979611,0,0.003657617,0.060676085,0.037190107,,1.89375,0.107140755,0.0346,-0.090212887,8,0,0,0,0,0,1,0,0
PY2005Q4,PY,2005-Q4,1/10/2005,-0.124285988,0.191659441,1.291814953,-0.006271807,0.431736141,0,0.051019218,0.103019887,0.019674263,,1.688505747,0.071327637,0.0398,0.042428351,8,0,0,0,0,0,1,0,0
PY2006Q1,PY,2006-Q1,1/1/2006,-0.106202869,0.037552501,1.245682483,-0.007240177,0.498426968,0,0.07753235,0.105935175,0.047979221,,1.804705882,0.155234137,0.044566667,-0.059582699,8,0,0,0,0,0,1,0,0
PY2006Q2,PY,2006-Q2,1/4/2006,-0.058258574,-0.063911446,1.148168963,-0.000811777,0.481653612,0,0.035099364,0.088351852,0.043269969,,1.723655914,0.020202419,0.049066667,0.187692717,8,0,0,0,0,0,1,0,0
PY2006Q3,PY,2006-Q3,1/7/2006,-0.02461047,0.127883937,1.212673498,0.010418931,0.462392539,0,0.074219011,0.076818968,0.039521205,,1.418018018,-0.027720229,0.052466667,-0.06547489,8,0,0,0,0,0,1,0,0
PY2006Q4,PY,2006-Q4,1/10/2006,0.010701717,0.0868345,1.231120979,0.012342538,0.448844853,0,0.012243622,0.095402547,0.000505547,,1.520192308,0.103190329,0.052466667,-0.209588342,8,0,0,0,0,0,1,0,0
PY2007Q1,PY,2007-Q1,1/1/2007,0.00609977,-0.015490321,1.218161235,0.010032131,0.391790285,0,0.057314789,0.075798659,0.042642636,,1.523300971,0.07063538,0.052566667,0.129739419,8,0,0,0,0,0,1,0,0
PY2007Q2,PY,2007-Q2,1/4/2007,-0.025164537,0.071962389,1.223760727,0.020370574,0.323973119,0,0.044494029,0.064980928,0.042725192,,2.866666667,0.100797714,0.0525,0.088917674,8,0,0,0,0,0,1,0,0
PY2007Q3,PY,2007-Q3,1/7/2007,-0.047117962,0.083227047,1.203484241,0.032194293,0.387587362,0,0.061189471,0.090798543,0.02881334,,2.697727273,0.088565499,0.050733333,0.452471544,8,0,0,0,0,0,1,0,0
PY2007Q4,PY,2007-Q4,1/10/2007,-0.027883171,0.147207018,1.258884102,0.043357411,0.347353118,0,0.053935103,0.080736751,0.010661678,,2.433333333,0.13569273,0.044966667,0.020204584,8,0,0,0,0,0,1,0,0
PY2008Q1,PY,2008-Q1,1/1/2008,-0.03502665,0.045386061,1.112515524,0.041713448,0.365086906,0,0.066413653,0.100230546,0.040588951,,2.244642857,-0.102482852,0.031766667,0.170309512,8,0,0,0,0,0,1,0,0
PY2008Q2,PY,2008-Q2,1/4/2008,0.033033409,0.111991701,1.097156663,0.04615115,0.286420836,0,0.097047784,0.115838035,0.040269493,,1.925,0.033920258,0.020866667,-0.233880591,8,0,0,0,0,0,1,0,0
PY2008Q3,PY,2008-Q3,1/7/2008,0.038534204,0.018101124,1.03446266,0.0240038,0.37470502,0,0.049674507,0.10366905,0.035232491,,2.272727273,-0.205998598,0.0194,0.192975798,8,0,0,0,0,0,1,0,0
PY2008Q4,PY,2008-Q4,1/10/2008,-0.03314483,-0.204494864,1.154156597,0.008053636,0.432053373,0,0.043570361,0.068342806,0.014506699,,2.3125,-0.52909797,0.005066667,0.848862581,8,0,0,0,0,0,1,0,0
PY2009Q1,PY,2009-Q1,1/1/2009,-0.105331542,-0.078549659,1.176031265,0.017244833,0.404496263,0,-0.019278079,0.04412714,0.025227284,,4.311627907,-0.044029371,0.001833333,-0.264002878,8,0,0,0,0,0,1,0,0
PY2009Q2,PY,2009-Q2,1/4/2009,-0.137174938,-0.056486641,1.197990524,0.013850357,0.231983502,0,-0.0348442,0.020177229,0.03563737,,7.014285714,0.276688933,0.0018,-0.309678851,8,0,0,0,0,0,1,0,0
PY2009Q3,PY,2009-Q3,1/7/2009,-0.154974372,0.087537785,1.180570188,0.025540057,0.196184991,0,0.004837356,0.016498429,0.031776787,,3.861111111,0.17041833,0.001566667,-0.258844548,8,0,0,0,0,0,1,0,0
PY2009Q4,PY,2009-Q4,1/10/2009,-0.152465523,0.130968002,1.136101395,0.02689887,0.218566869,0,0.036653399,0.02188406,0.002547185,,3.615789474,0.131202888,0.0012,-0.099599246,8,0,0,0,0,0,1,0,0
PY2010Q1,PY,2010-Q1,1/1/2010,-0.129864773,0.124092839,1.123055715,0.020355872,0.260173777,0,0.136566062,0.032389021,0.028263078,,6.080952381,0.012882861,0.001333333,-0.135351828,8,0,0,0,0,0,1,0,0
PY2010Q2,PY,2010-Q2,1/4/2010,-0.12827361,0.03716949,1.098049614,0.011562034,0.258517443,0,0.135257292,0.046647689,0.038503096,,6.415789474,-0.005352527,0.001933333,0.269851265,8,0,0,0,0,0,1,0,0
PY2010Q3,PY,2010-Q3,1/7/2010,-0.13551332,-0.002889344,1.041564334,0.005368592,0.286413648,0,0.091303768,0.042315168,0.03306396,,7.886666667,0.028179169,0.001866667,-0.083238314,8,0,0,0,0,0,1,0,0
PY2010Q4,PY,2010-Q4,1/10/2010,-0.140499046,0.166826117,1.091085485,0.00181116,0.303131786,0,0.086455583,0.060050569,0.020411211,,4.915384615,0.116662028,0.001866667,-0.228741017,8,0,0,0,0,0,1,0,0
PY2011Q1,PY,2011-Q1,1/1/2011,-0.062444325,-0.001859585,1.056280441,-0.005263138,0.331195865,0,0.075005802,0.08801308,0.034039062,0.295598288,7.93,0.011357743,0.001566667,-0.037100908,8,0,0,0,0,0,1,0,0
PY2011Q2,PY,2011-Q2,1/4/2011,0.008873105,0.099465336,1.047144036,-0.005239313,0.331820426,0,0.047713478,0.089416387,0.032916025,0.297022375,2.617647059,0.025593823,0.000933333,-0.062765472,8,0,0,0,0,0,1,0,0
PY2011Q3,PY,2011-Q3,1/7/2011,0.005614863,0.030438958,1.056993915,0.004948197,0.340223946,0,0.02468012,0.08614783,0.035567847,0.317144402,4.716666667,-0.1118193,0.000833333,0.559270142,8,0,0,0,0,0,1,0,0
PY2011Q4,PY,2011-Q4,1/10/2011,-0.070127617,-0.077053765,1.055700423,0.005904093,0.399591265,0.012038491,0.024000111,0.054203211,0.005237408,0.37031151,3.913953488,-0.1057626,0.000733333,-0.021284239,8,0,0,0,0,0,1,0,0
PY2012Q1,PY,2012-Q1,1/1/2012,-0.104874191,-0.102460064,1.004650672,0.003942001,0.392194489,0,-0.018347407,0.039675964,0.018883581,0.385973815,2.775,0.097061938,0.001033333,-0.497536352,8,0,0,0,0,0,1,0,0
PY2012Q2,PY,2012-Q2,1/4/2012,-0.078381577,0.046230009,1.041871569,9.87114E-05,0.385664762,0,-0.013345153,0.036114664,0.018646039,0.353312099,2.977777778,-0.063658214,0.001533333,0.095873273,8,0,0,0,0,0,1,0,0
PY2012Q3,PY,2012-Q3,1/7/2012,-0.084636284,0.032207552,1.06768265,-0.008138148,0.463987524,0,0.032822644,0.031273429,0.028529509,0.373567767,3.034545455,-0.001918904,0.001433333,-0.21295597,8,0,0,0,0,0,1,0,0
PY2012Q4,PY,2012-Q4,1/10/2012,-0.098337656,0.024174972,1.026415488,-0.008572046,0.407101012,0.058577302,-0.019842459,0.037367571,-0.029406862,0.398442619,3.171698113,0.049088791,0.0016,0.034011145,8,0,0,0,0,0,1,0,0
PY2013Q1,PY,2013-Q1,1/1/2013,-0.058984555,0.144458694,1.104422717,-0.005830783,0.382307267,0.049092371,0.106093869,0.023019588,-0.001569645,0.34749651,1.841489362,0.047757513,0.001433333,-0.213883882,8,0,0,0,0,0,1,0,0
PY2013Q2,PY,2013-Q2,1/4/2013,-0.097169419,0.03404428,1.140487825,0.007296164,0.364796437,0,0.089389214,0.013829314,0.020465515,0.394053238,1.805208333,-0.053428101,0.001166667,0.092438479,8,0,0,0,0,0,1,0,0
